hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 351-1  5.057e+02  [0 1.000e+00 1.194e-05 6.463e-07]  [38 -143 0]
 NS 351-2  5.062e+02  [-5 5.024e-01 5.999e-06 9.971e-07]  [39 -138 70]
 NS 351-3  5.066e+02  [-19 1.012e-01 1.208e-06 3.684e-07]  [39 -148 71]
 NS 351-4s 5.071e+02  [-36 1.566e-02 1.870e-07 4.634e-07]  [42 -146 71]
 NS 352-1  5.075e+02  [0 1.000e+00 2.276e-05 5.200e-07]  [38 -145 65]
 NS 352-2  5.080e+02  [-16 1.514e-01 3.445e-06 5.556e-07]  [39 -144 71]
 NS 352-3s 5.084e+02  [-30 3.066e-02 6.979e-07 2.425e-07]  [39 -152 70]
 NS 353-1  5.089e+02  [0 1.000e+00 2.600e-05 5.968e-07]  [38 -143 65]
 NS 353-2  5.094e+02  [-23 6.985e-02 1.816e-06 1.802e-07]  [40 -155 71]
 NS 353-3s 5.098e+02  [-37 1.391e-02 3.617e-07 9.026e-07]  [37 -139 69]
 NS 354-1  5.103e+02  [0 1.000e+00 2.253e-05 5.748e-07]  [38 -144 65]
 NS 354-2s 5.107e+02  [-28 3.799e-02 8.558e-07 8.344e-08]  [40 -163 71]
 NS 355-1  5.112e+02  [0 1.000e+00 1.714e-05 6.534e-07]  [38 -142 65]
 NS 355-2s 5.116e+02  [-33 2.229e-02 3.820e-07 5.332e-07]  [39 -144 70]
 NS 356-1  5.121e+02  [0 1.000e+00 1.204e-05 3.417e-07]  [39 -149 66]
 NS 356-2s 5.126e+02  [-35 1.764e-02 2.125e-07 8.216e-07]  [40 -140 70]
 NS 357-1  5.131e+02  [0 1.000e+00 8.026e-06 6.527e-07]  [38 -142 65]
 NS 357-2s 5.135e+02  [-35 1.656e-02 1.329e-07 3.955e-07]  [43 -147 72]
 NS 358-1  5.140e+02  [0 1.000e+00 5.147e-06 9.854e-07]  [38 -138 65]
 NS 358-2s 5.145e+02  [-36 1.481e-02 7.621e-08 4.021e-07]  [43 -147 72]
 NS 359-1  5.150e+02  [0 1.000e+00 3.207e-06 9.203e-07]  [38 -139 65]
 NS 359-2s 5.154e+02  [-38 1.245e-02 3.992e-08 3.710e-07]  [44 -148 72]
 NS 360-1  5.159e+02  [0 1.000e+00 1.956e-06 4.354e-07]  [39 -146 66]
 NS 360-2s 5.164e+02  [-39 1.079e-02 2.110e-08 6.802e-07]  [41 -142 71]
