hwloc/linux: Ignoring PCI device with non-16bit domain.
Pass --enable-32bits-pci-domain to configure to support such devices
(warning: it would break the library ABI, don't enable unless really needed).
---------------------------------------------------------------------
 Eq     N-i     T       dB  Ri/R1   Ri/R0    R/Ri     lsIt   dB  %t
---------------------------------------------------------------------
 <PETSC_INITIALIZE>: use linear solver config. from file.
 NS 231-1  3.358e+02  [0 1.000e+00 2.743e-05 3.099e-07]  [43 -150 0]
 NS 231-2  3.363e+02  [-6 4.801e-01 1.317e-05 2.723e-07]  [40 -151 70]
 NS 231-3  3.368e+02  [-21 8.037e-02 2.205e-06 5.217e-07]  [38 -145 68]
 NS 231-4s 3.372e+02  [-39 1.026e-02 2.816e-07 9.363e-07]  [36 -139 68]
 NS 232-1  3.377e+02  [0 1.000e+00 5.551e-05 6.158e-07]  [39 -143 66]
 NS 232-2  3.381e+02  [-18 1.230e-01 6.830e-06 6.314e-07]  [39 -143 72]
 NS 232-3  3.386e+02  [-34 1.974e-02 1.096e-06 6.413e-07]  [37 -143 70]
 NS 232-4s 3.390e+02  [-51 2.590e-03 1.437e-07 6.155e-07]  [38 -143 70]
 NS 233-1  3.395e+02  [0 1.000e+00 6.390e-05 5.674e-07]  [39 -144 67]
 NS 233-2  3.400e+02  [-25 5.554e-02 3.549e-06 4.496e-07]  [38 -146 71]
 NS 233-3s 3.404e+02  [-41 8.441e-03 5.394e-07 3.350e-07]  [39 -149 70]
 NS 234-1  3.409e+02  [0 1.000e+00 5.545e-05 5.043e-07]  [39 -145 67]
 NS 234-2  3.414e+02  [-29 3.280e-02 1.819e-06 9.673e-07]  [40 -138 72]
 NS 234-3s 3.418e+02  [-46 4.678e-03 2.594e-07 5.494e-07]  [38 -144 70]
 NS 235-1  3.423e+02  [0 1.000e+00 4.211e-05 4.700e-07]  [39 -146 66]
 NS 235-2s 3.428e+02  [-33 2.169e-02 9.135e-07 4.337e-07]  [41 -147 71]
 NS 236-1  3.433e+02  [0 1.000e+00 2.959e-05 6.603e-07]  [38 -142 66]
 NS 236-2s 3.437e+02  [-36 1.514e-02 4.482e-07 5.696e-07]  [41 -144 71]
 NS 237-1  3.442e+02  [0 1.000e+00 1.973e-05 8.435e-07]  [38 -140 66]
 NS 237-2s 3.447e+02  [-38 1.164e-02 2.297e-07 5.431e-07]  [41 -144 71]
 NS 238-1  3.452e+02  [0 1.000e+00 1.267e-05 4.786e-07]  [39 -146 66]
 NS 238-2s 3.456e+02  [-39 1.008e-02 1.277e-07 1.945e-07]  [40 -155 70]
 NS 239-1  3.461e+02  [0 1.000e+00 7.905e-06 5.974e-07]  [38 -143 65]
 NS 239-2s 3.466e+02  [-40 9.623e-03 7.606e-08 3.590e-07]  [39 -148 70]
 NS 240-1  3.470e+02  [0 1.000e+00 4.818e-06 4.342e-07]  [39 -146 66]
 NS 240-2s 3.475e+02  [-40 9.542e-03 4.598e-08 5.612e-07]  [38 -144 70]
